alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1782625292.5614,elite,3106.1499156168,1776090764.7328,"AS14080 Telmex Colombia S.A.","Telmex Colombia S.A.",Bogotá,"South America",SA,Colombia,CO,,false,"Telmex Colombia S.A.",4.6784,-74.1568,false,"Telmex Colombia S.A.",true,"Bogota D.C.",success,America/Bogota,110921,1782133542,1782625292.5614,1080,socks4,190.145.54.142:1080,true,1729.8364639282,195263,126533,60.679125905853,190.145.54.142
true,1782625283.7452,elite,3326.7091251747,1781197233.1451,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,"Siem Reap",Asia,AS,Cambodia,KH,,false,"COGETEL Co., Ltd",13.3618,103.861,false,"Cogetel Ltd",false,"Siem Reap",success,Asia/Phnom_Penh,,1782403973,1782625292.5493,1080,socks4,103.197.242.106:1080,true,2166.8992042542,45219,28877,61.027585834593,103.197.242.106
true,1782625292.4957,elite,1112.975116088,1782605777.5411,"AS62044 Zscaler Switzerland GmbH",ZSCALER-EMEA,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Zscaler Switzerland GmbH",50.1169,8.6837,false,"Zscaler, Inc.",false,Hesse,success,Europe/Berlin,60313,1782603981,1782625292.4957,10115,http,165.225.72.38:10115,false,245.93925476074,107,121,46.929824561404,165.225.72.38
true,1782625292.4309,elite,7992.3200659291,1777482327.3644,"AS213790 Limited Network LTD",LimitedNetwork-AS,"City of London",Europe,EU,"United Kingdom",GB,,false,"Limited Network LTD",51.5209,-0.0720854,false,"Secure Internet LLC",true,England,success,Europe/London,WC2N,1782063827,1782625292.4309,6461,socks5,206.123.156.207:6461,true,5206.5947055817,1926,6466,22.950428979981,206.123.156.207
true,1782449291.8322,elite,1947.4555758573,1776079232.3284,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Irvine,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.6846,-117.827,false,"Cox Communications",true,California,success,America/Los_Angeles,92612,1782127705,1782625292.4135,4145,socks5,72.195.114.184:4145,true,987.42651939392,44663,3086,93.537037424868,72.195.114.184
true,1782623875.1358,transparent,4106.7793801831,1749929080.0817,"AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",UCLOUD-HK-AS-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",22.3193,114.169,false,"Ucloud HK",true,Kowloon,success,Asia/Hong_Kong,999077,1782204790,1782625292.3316,3128,http,103.210.22.17:3128,true,1116.893529892,181240,206357,46.759907842424,103.210.22.17
true,1782578383.318,elite,1847.0774752531,1776079060.1074,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1782127729,1782625292.2966,4145,socks5,184.181.178.33:4145,true,1523.7090587616,45488,2672,94.451827242525,184.181.178.33
true,1782625292.2584,elite,8725.2748895025,1776221913.5584,"AS213790 Limited Network LTD",LimitedNetwork-AS,"City of London",Europe,EU,"United Kingdom",GB,,false,"Limited Network LTD",51.5209,-0.0720854,false,"Secure Internet LLC",true,England,success,Europe/London,WC2N,1782353888,1782625292.2584,4693,socks5,206.123.156.206:4693,true,6533.9324474335,643,3703,14.795213989876,206.123.156.206
true,1782624680.5211,elite,10968.632029379,1781377886.3019,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"Digital Ocean",true,"New Jersey",success,America/New_York,07014,1782584759,1782625292.2509,9063,socks4,45.55.159.111:9063,true,11218.870401382,29457,24134,54.966318971469,45.55.159.111
true,1782625292.2164,elite,5071.9213531106,1781401224.7219,"AS212477 RoyaleHosting BV",ROYALE-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"RoyaleHosting BV",52.352,4.9392,false,"RoyaleHosting BV",false,"North Holland",success,Europe/Amsterdam,1098,1782607193,1782625292.2164,8888,socks5,193.176.244.151:8888,true,963.34552764893,3678,5951,38.19711288815,193.176.244.151
true,1782625292.1239,elite,5254.4862616057,1725596184.2152,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Tokyo,Asia,AS,Japan,JP,,true,"Alibaba (US) Technology Co., Ltd.",35.6893,139.6899,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Tokyo,success,Asia/Tokyo,102-0082,1782318558,1782625292.1239,8028,http,8.221.139.222:8028,false,2439.6278858185,2149,267989,0.79551932715871,8.221.139.222
true,1782625291.8678,elite,4064.2189198211,1778933839.6944,"AS63969 Race Online Limited",RACEONLINE-BD,Dhaka,Asia,AS,Bangladesh,BD,,false,"Corporate Office",23.7729,90.3657,false,"RaceOnline Ltd",true,"Dhaka Division",success,Asia/Dhaka,1207,1782562366,1782625291.8678,8008,socks5,182.48.78.141:8008,true,1132.2164535522,14961,10167,59.539159503343,182.48.78.141
true,1782624530.9149,elite,988.64954770828,1779182496.7333,"AS216139 Iron Hosting Centre LTD",IRONHOST,Amsterdam,Europe,EU,"The Netherlands",NL,,false,MCHOST,52.3716,4.8883,false,,true,"North Holland",success,Europe/Amsterdam,1012,1782387487,1782625291.7836,1080,socks5,178.208.88.28:1080,true,403.58710289001,5096,3419,59.847328244275,178.208.88.28
true,1782591153.6488,elite,1304.7411556128,1750609509.8836,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhengzhou,Asia,AS,China,CN,"Jinshui Qu",false,"CNC Group CHINA169 Henan Province Network",34.8283,113.677,false,,true,Henan,success,Asia/Shanghai,450000,1782415423,1782625291.7568,9002,http,61.158.175.38:9002,false,1673.4206676483,406631,8289,98.002265496963,61.158.175.38
true,1782625246.939,elite,3945.2794556371,1710565047.4989,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Hohhot,Asia,AS,China,CN,,false,"CNC Group CHINA169 Neimeng Province Network",40.8415,111.752,false,,true,"Inner Mongolia",success,Asia/Shanghai,010000,1782390221,1782625291.7532,10800,socks4,58.18.39.58:10800,true,1300.6160259247,152617,755882,16.798807703696,58.18.39.58
true,1782625236.0532,elite,10303.460876158,1780582945.9988,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07014,1782395034,1782625291.743,9064,socks4,159.65.181.194:9064,true,9842.7622318268,45288,38933,53.772812006507,159.65.181.194
true,1782625245.9802,elite,9660.1180686401,1780493092.182,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07014,1782305022,1782625291.6551,9053,socks4,159.65.181.194:9053,true,14650.723218918,53161,41929,55.905983804816,159.65.181.194
true,1782625237.7534,elite,8813.6430492431,1759488128.1877,"AS210644 AEZA GROUP LLC",AEZA-AS,Stockholm,Europe,EU,Sweden,SE,,false,"Aeza International LTD",59.3287,18.0717,false,"Aeza International LTD",true,"Stockholm County",success,Europe/Stockholm,"100 04",1782448847,1782625291.5867,9999,socks4,109.120.133.253:9999,true,1695.326089859,59914,118356,33.608571268301,109.120.133.253
true,1782624429.5435,elite,1176.954145119,1775347925.4067,"AS9009 M247 Europe SRL",M247,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"M247 Europe SRL",22.3193,114.169,false,"M247 Ltd HONG KONG",true,Kowloon,success,Asia/Hong_Kong,999077,1782606013,1782625291.5699,80,http,193.239.86.180:80,false,829.75888252258,125433,11868,91.356217361855,193.239.86.180
true,1782624640.4071,elite,9745.8866608955,1780550566.7443,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07014,1782363341,1782625291.5408,9060,socks4,167.172.27.39:9060,true,10031.689167023,48872,41935,53.819639455108,167.172.27.39
true,1782625291.5026,transparent,5706.9134426458,1781940418.964,"AS153038 Business Zone Limited",BUSINESSZONELIMITED-AS-BD,Dhaka,Asia,AS,Bangladesh,BD,,false,"Business Zone Limited",23.7278,90.4135,false,"Business Zone Limited",false,"Dhaka Division",success,Asia/Dhaka,1000,1782541877,1782625291.5026,8080,http,160.22.214.101:8080,false,833.48512649536,2236,5075,30.584051429353,160.22.214.101
true,1782625291.4881,transparent,5892.1662422188,1720244843.8909,"AS12709 Melita Limited",MELITACABLE,Sliema,Europe,EU,Malta,MT,,false,"Melita plc",35.9159,14.5049,false,"Melita plc",true,Tas-Sliema,success,Europe/Malta,SLM,1782205232,1782625291.4881,8998,http,84.255.40.228:8998,true,3793.7593460083,79927,753494,9.5902311076875,84.255.40.228
true,1782625106.8381,elite,200.0462790402,1730006221.6434,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.7964,-74.0203,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07047,1782263584,1782625291.4649,3128,http,142.93.202.130:3128,false,177.68549919128,482186,234449,67.284740488533,142.93.202.130
true,1782625291.4399,transparent,6052.1738002737,1777857277.1668,"AS152767 PT SAMUDRA DIGITAL NETWORK",IDNIC-SAMUDRANET-ID,Indramayu,Asia,AS,Indonesia,ID,,false,"PT SAMUDRA DIGITAL NETWORK",-6.417,108.235,false,"PT SAMUDRA DIGITAL NETWORK",true,"West Java",success,Asia/Jakarta,45261,1782088413,1782625291.4399,3125,http,160.20.38.66:3125,true,7747.4892139435,9723,29279,24.929490795344,160.20.38.66
true,1782625278.8883,elite,3644.0963870073,1779358104.3024,"AS20860 IOMART CLOUD SERVICES LIMITED",IOMART-AS,Maidenhead,Europe,EU,"United Kingdom",GB,,true,"Iomart Cloud Services Limited",51.5226,-0.724308,false,"Iomart Cloud Services Limited",true,England,success,Europe/London,SL6,1782380224,1782625291.3245,443,socks4,81.168.119.85:443,true,1909.0828895569,206239,15672,92.937709261821,81.168.119.85
true,1782625291.1826,transparent,5792.2865952321,1759963133.7348,"AS149359 PT Persada Data Multimedia",IDNIC-PDM-AS-ID,Kebomas,Asia,AS,Indonesia,ID,,false,"PT Persada Data Multimedia",-7.16667,112.633,false,"PT Persada Data Multimedia",true,"East Java",success,Asia/Jakarta,,1782503956,1782625291.1826,1111,http,103.19.78.138:1111,true,3165.4553413391,14125,257939,5.1917931075041,103.19.78.138
true,1782625236.7713,elite,9777.2866546819,1780654279.7686,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"Digital Ocean",true,"New Jersey",success,America/New_York,07014,1782468355,1782625291.1173,9060,socks4,159.203.112.20:9060,true,10715.203046799,42364,41106,50.753564154786,159.203.112.20
true,1782625290.982,transparent,7724.233451057,1753082970.1636,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Quito,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-0.2309,-78.5211,false,"Negocios Y Telefonia Nedetel S.A",true,Pichincha,success,America/Guayaquil,,1782198903,1782625290.982,999,http,181.78.197.235:999,true,9436.9463920593,10138,34922,22.498890368398,181.78.197.235
true,1782625290.9451,transparent,8132.8894487785,1771254232.2648,"AS28598 DB3 SERVICOS DE TELECOMUNICACOES S.A","DB3 SERVICOS DE TELECOMUNICACOES S.A",Fortaleza,"South America",SA,Brazil,BR,,false,"DB3 SERVICOS DE TELECOMUNICACOES S.A",-3.717,-38.5287,false,"DB3 SERVICOS DE TELECOMUNICACOES S.A",true,Ceará,success,America/Fortaleza,60000,1782142229,1782625290.9451,8088,http,201.20.79.182:8088,true,5841.1538600922,9182,45202,16.88364224772,201.20.79.182
true,1782622010.4067,elite,239.77799314962,1780863509.4381,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,"Mountain View","North America",NA,"United States",US,,true,"Google LLC",37.4225,-122.085,false,"Google LLC",false,California,success,America/Los_Angeles,94043,1782071800,1782625290.9438,443,http,34.43.46.91:443,true,212.22567558289,30849,1751,94.628834355828,34.43.46.91
true,1782625136.8253,elite,16002.073382207,1776090103.8208,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Seoul,Asia,AS,"South Korea",KR,,true,"Oracle Corporation",37.5985,126.9783,false,"Oracle Cloud Infrastructure (ap-seoul-1)",true,Seoul,success,Asia/Seoul,02878,1782135911,1782625290.9194,52916,socks4,130.162.141.185:52916,true,16118.869543076,173763,116407,59.883171933694,130.162.141.185
true,1782624969.9505,elite,6702.7367146572,1782494139.2407,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07014,1782490499,1782625290.8944,9050,socks4,68.183.52.128:9050,true,1188.3134841919,1605,2653,37.693752935651,68.183.52.128
true,1782625290.8623,elite,4026.4728600906,1776089263.1484,"AS7303 Telecom Argentina S.A.","Telecom Argentina S.A.","San Salvador de Jujuy","South America",SA,Argentina,AR,,false,"Telecom Argentina S.A.",-24.1815,-65.2938,false,"Telecom Argentina S.A",true,Jujuy,success,America/Argentina/Jujuy,4600,1782134843,1782625290.8623,1085,socks4,190.228.33.44:1085,true,2256.3679218292,60370,157533,27.704987999247,190.228.33.44
true,1782625255.9027,elite,2359.0438375588,1696968113.9701,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1782086984,1782625290.8351,4145,socks4,98.188.47.150:4145,true,1777.7798175812,391591,748845,34.336955339888,98.188.47.150
true,1782612992.2482,elite,4521.1533318684,1750602778.1441,"AS8193 ""Uzbektelekom"" Joint Stock Company",BRM-AS,Tashkent,Asia,AS,Uzbekistan,UZ,,false,"""Uzbektelekom"" Joint Stock Company",41.2615,69.2177,false,Uztelecom,true,Tashkent,success,Asia/Tashkent,,1782506296,1782625290.7886,3128,http,195.158.8.123:3128,true,767.34805107117,76421,17244,81.589708001922,195.158.8.123
true,1782625281.5375,elite,3532.2627563201,1710564039.9443,"AS27843 ON EMPRESAS S.A.C.","ON EMPRESAS S.A.C.",Lima,"South America",SA,Peru,PE,,false,"ON EMPRESAS S.A.C",-12.046,-77.0305,false,"Miraflores De Turismo S.A.C",true,"Lima Province",success,America/Lima,,1782091543,1782625290.7612,37209,socks4,190.12.95.170:37209,true,3944.7765350342,184513,991126,15.694698797845,190.12.95.170
true,1782624428.2902,elite,4370.1912254655,1780536148.8296,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,Digitalocean,true,"South West",success,Asia/Singapore,627753,1782349631,1782625290.7321,3128,socks5,188.166.249.234:3128,true,5063.6281967163,20010,1379,93.552760764879,188.166.249.234
true,1782624772.2384,elite,7418.4132979844,1721421326.0817,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,Singapore,Asia,AS,Singapore,SG,Kallang,true,"Google LLC",1.3048,103.8622,false,"Google Cloud (asia-southeast1)",true,"Central Singapore",success,Asia/Singapore,190464,1782082567,1782625290.7272,8080,socks4,34.124.190.108:8080,true,6484.9896430969,476642,710532,40.149295722447,34.124.190.108
true,1782449369.664,elite,1832.5837174646,1776081525.5232,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"Spring Valley","North America",NA,"United States",US,,false,"Cox Communications Inc.",32.7258,-116.9933,false,"Cox Communications",true,California,success,America/Los_Angeles,91977,1782226094,1782625290.6843,4145,socks5,24.249.199.12:4145,true,1872.7667331696,37377,1611,95.867959372114,24.249.199.12
true,1782625109.9796,elite,9935.3807853544,1780573329.4116,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07014,1782386762,1782625290.6133,9064,socks4,167.71.176.220:9064,true,8666.6555404663,49751,41591,54.466729434433,167.71.176.220
true,1782381338.8519,elite,730.71853869137,1782381338.8519,"AS205516 NLS ASTANA LLP",NLS-ASTANA,Astana,Asia,AS,Kazakhstan,KZ,,false,"Voxility SRL",51.1876,71.4491,false,"Telenet Consulting SRL",false,Astana,success,Asia/Almaty,,1782379406,1782625290.5587,1080,socks5,89.40.233.13:1080,true,838.98091316223,1982,0,100,89.40.233.13
true,1782625290.5493,elite,5910.5292589788,1778207075.4772,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,"Santa Clara","North America",NA,"United States",US,,true,"Shenzhen Tencent Computer Systems Company Limited",37.353,-121.9544,false,"Tencent Cloud Computing",true,California,success,America/Los_Angeles,95052,1782440434,1782625290.5493,9050,socks4,43.135.164.115:9050,true,12441.93649292,57837,114539,33.552814776999,43.135.164.115
true,1782625273.435,elite,6023.6632228893,1776087419.8766,"AS153320 SANDCLOCK SERVICE TRADING COMPANY LIMITED",SSTCL-AS-AP,"Quận Một",Asia,AS,Vietnam,VN,,false,"Sandclock Service Trading Company Limited",10.7748,106.704,false,"Toan MY Service Business LLC",true,"Ho Chi Minh City (HCMC)",success,Asia/Ho_Chi_Minh,,1782133985,1782625290.5222,9000,socks4,160.250.54.9:9000,true,2194.9274539948,113829,147414,43.572076572387,160.250.54.9
true,1782625150.9632,transparent,6341.9059222811,1781837698.4612,"AS265130 FIBRA EMPRESAS LTDA","FIBRA EMPRESAS LTDA",Muqui,"South America",SA,Brazil,BR,,false,"Fibra Empresas Ltda",-20.951,-41.3453,false,"Fibra Empresas Ltda",false,"Espírito Santo",success,America/Sao_Paulo,29480-000,1782441302,1782625290.4069,3180,http,143.208.152.62:3180,false,776.19409561157,2554,5816,30.513739545998,143.208.152.62
true,1782621188.8829,elite,2753.4572955104,1775873012.3338,"AS9829 National Internet Backbone",BSNL-NIB,Gandhinagar,Asia,AS,India,IN,,false,"BSNL Internet",23.2167,72.6833,false,,true,Gujarat,success,Asia/Kolkata,382305,1782181019,1782625290.222,3128,http,117.236.124.166:3128,true,361.96804046631,48662,15700,75.606724464746,117.236.124.166
true,1782625290.1855,elite,897.59711213196,1696967518.628,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1782433836,1782625290.1855,16137,socks4,192.252.215.5:16137,true,739.78209495544,307096,885214,25.756388858602,192.252.215.5
true,1782623942.5631,elite,4309.2669705936,1776086536.8813,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"COGETEL Co",11.5583,104.9121,false,,true,"Phnom Penh",success,Asia/Phnom_Penh,,1782134175,1782625290.1735,1080,socks5,110.235.246.62:1080,true,2044.2192554474,20389,19140,51.579852766323,110.235.246.62
true,1782625290.0179,elite,2745.3459913423,1697055682.8489,"AS203214 Hulum Almustakbal Company for Communication Engineering and Services Ltd",HulumTele,Baghdad,Asia,AS,Iraq,IQ,,false,Hulum,33.3152,44.3661,false,"EarthLink Ltd. Communications&",true,Baghdad,success,Asia/Baghdad,,1782361285,1782625290.0179,52015,socks4,109.224.12.170:52015,true,3428.346157074,139826,880085,13.709627604762,109.224.12.170
true,1782625289.9802,elite,2410.3179022141,1781131097.5122,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Minkler,"North America",NA,"United States",US,,true,"Alibaba Cloud LLC",36.7783,-119.418,false,"Alibaba Cloud - US",false,California,success,America/Los_Angeles,,1782337842,1782625289.9802,1080,socks4,47.251.241.246:1080,true,2157.6685905457,11230,35358,24.104919721817,47.251.241.246
